l0,l1,l2,n1,n2,u1,u2,youtube_id,mp4_id,png_id
geometry,hs-geo-transformations,hs-geo-symmetry,Transformations,Symmetry,https://es.khanacademy.org/math/geometry/hs-geo-transformations,https://es.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-symmetry,https://www.youtube.com/watch?v=nYeW60WDy-M,https://cdn.kastatic.org/KA-youtube-converted/nYeW60WDy-M.mp4/nYeW60WDy-M.mp4,https://cdn.kastatic.org/KA-youtube-converted/nYeW60WDy-M.mp4/nYeW60WDy-M.png
geometry,hs-geo-transformations,hs-geo-symmetry,Transformations,Symmetry,https://es.khanacademy.org/math/geometry/hs-geo-transformations,https://es.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-symmetry,https://www.youtube.com/watch?v=_uURaXcdHvU,https://cdn.kastatic.org/KA-youtube-converted/_uURaXcdHvU.mp4/_uURaXcdHvU.mp4,https://cdn.kastatic.org/KA-youtube-converted/_uURaXcdHvU.mp4/_uURaXcdHvU.png
geometry,hs-geo-congruence,hs-geo-trans-and-congruence,Congruence,Transformations & congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-trans-and-congruence,https://www.youtube.com/watch?v=vYd1rHfDGrs,https://cdn.kastatic.org/KA-youtube-converted/vYd1rHfDGrs.mp4/vYd1rHfDGrs.mp4,https://cdn.kastatic.org/KA-youtube-converted/vYd1rHfDGrs.mp4/vYd1rHfDGrs.png
geometry,hs-geo-congruence,hs-geo-trans-and-congruence,Congruence,Transformations & congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-trans-and-congruence,https://www.youtube.com/watch?v=TnEQpFoVOI4,https://cdn.kastatic.org/KA-youtube-converted/TnEQpFoVOI4.mp4/TnEQpFoVOI4.mp4,https://cdn.kastatic.org/KA-youtube-converted/TnEQpFoVOI4.mp4/TnEQpFoVOI4.png
geometry,hs-geo-congruence,hs-geo-trans-and-congruence,Congruence,Transformations & congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-trans-and-congruence,https://www.youtube.com/watch?v=P8Z2Qt2q044,https://cdn.kastatic.org/KA-youtube-converted/P8Z2Qt2q044.mp4/P8Z2Qt2q044.mp4,https://cdn.kastatic.org/KA-youtube-converted/P8Z2Qt2q044.mp4/P8Z2Qt2q044.png
geometry,hs-geo-congruence,hs-geo-trans-and-congruence,Congruence,Transformations & congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-trans-and-congruence,https://www.youtube.com/watch?v=0KnNoYUpoqY,https://cdn.kastatic.org/KA-youtube-converted/0KnNoYUpoqY.mp4/0KnNoYUpoqY.mp4,https://cdn.kastatic.org/KA-youtube-converted/0KnNoYUpoqY.mp4/0KnNoYUpoqY.png
geometry,hs-geo-congruence,hs-geo-triangle-congruence,Congruence,Triangle congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-triangle-congruence,https://www.youtube.com/watch?v=XO64k24DoRg,https://cdn.kastatic.org/KA-youtube-converted/XO64k24DoRg.mp4/XO64k24DoRg.mp4,https://cdn.kastatic.org/KA-youtube-converted/XO64k24DoRg.mp4/XO64k24DoRg.png
geometry,hs-geo-congruence,hs-geo-triangle-congruence,Congruence,Triangle congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-triangle-congruence,https://www.youtube.com/watch?v=KNSiqEDyxQA,https://cdn.kastatic.org/KA-youtube-converted/KNSiqEDyxQA.mp4/KNSiqEDyxQA.mp4,https://cdn.kastatic.org/KA-youtube-converted/KNSiqEDyxQA.mp4/KNSiqEDyxQA.png
geometry,hs-geo-congruence,hs-geo-triangle-congruence,Congruence,Triangle congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-triangle-congruence,https://www.youtube.com/watch?v=DvL3gNBkFeE,https://cdn.kastatic.org/KA-youtube-converted/DvL3gNBkFeE.mp4/DvL3gNBkFeE.mp4,https://cdn.kastatic.org/KA-youtube-converted/DvL3gNBkFeE.mp4/DvL3gNBkFeE.png
geometry,hs-geo-congruence,hs-geo-triangle-congruence,Congruence,Triangle congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-triangle-congruence,https://www.youtube.com/watch?v=v1AEMTdX3Gk,https://cdn.kastatic.org/KA-youtube-converted/v1AEMTdX3Gk.mp4/v1AEMTdX3Gk.mp4,https://cdn.kastatic.org/KA-youtube-converted/v1AEMTdX3Gk.mp4/v1AEMTdX3Gk.png
geometry,hs-geo-congruence,hs-geo-congruence-theorems,Congruence,Theorems concerning triangle properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-congruence-theorems,https://www.youtube.com/watch?v=P3rErVFFHOI,https://cdn.kastatic.org/KA-youtube-converted/P3rErVFFHOI.mp4/P3rErVFFHOI.mp4,https://cdn.kastatic.org/KA-youtube-converted/P3rErVFFHOI.mp4/P3rErVFFHOI.png
geometry,hs-geo-congruence,hs-geo-congruence-theorems,Congruence,Theorems concerning triangle properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-congruence-theorems,https://www.youtube.com/watch?v=P_dNs8P9nSg,https://cdn.kastatic.org/KA-youtube-converted/P_dNs8P9nSg.mp4/P_dNs8P9nSg.mp4,https://cdn.kastatic.org/KA-youtube-converted/P_dNs8P9nSg.mp4/P_dNs8P9nSg.png
geometry,hs-geo-congruence,hs-geo-congruence-theorems,Congruence,Theorems concerning triangle properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-congruence-theorems,https://www.youtube.com/watch?v=LHL23ICIWxU,https://cdn.kastatic.org/KA-youtube-converted/LHL23ICIWxU.mp4/LHL23ICIWxU.mp4,https://cdn.kastatic.org/KA-youtube-converted/LHL23ICIWxU.mp4/LHL23ICIWxU.png
geometry,hs-geo-congruence,hs-geo-working-with-triangles,Congruence,Working with triangles,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-working-with-triangles,https://www.youtube.com/watch?v=QQFkYdGROc8,https://cdn.kastatic.org/KA-youtube-converted/QQFkYdGROc8.mp4/QQFkYdGROc8.mp4,https://cdn.kastatic.org/KA-youtube-converted/QQFkYdGROc8.mp4/QQFkYdGROc8.png
geometry,hs-geo-congruence,hs-geo-working-with-triangles,Congruence,Working with triangles,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-working-with-triangles,https://www.youtube.com/watch?v=JtLq46ajXwI,https://cdn.kastatic.org/KA-youtube-converted/JtLq46ajXwI.mp4/JtLq46ajXwI.mp4,https://cdn.kastatic.org/KA-youtube-converted/JtLq46ajXwI.mp4/JtLq46ajXwI.png
geometry,hs-geo-congruence,hs-geo-working-with-triangles,Congruence,Working with triangles,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-working-with-triangles,https://www.youtube.com/watch?v=RrKl7NXGO4w,https://cdn.kastatic.org/KA-youtube-converted/RrKl7NXGO4w.mp4/RrKl7NXGO4w.mp4,https://cdn.kastatic.org/KA-youtube-converted/RrKl7NXGO4w.mp4/RrKl7NXGO4w.png
geometry,hs-geo-congruence,hs-geo-working-with-triangles,Congruence,Working with triangles,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-working-with-triangles,https://www.youtube.com/watch?v=l3i4PZanwkc,https://cdn.kastatic.org/KA-youtube-converted/l3i4PZanwkc.mp4/l3i4PZanwkc.mp4,https://cdn.kastatic.org/KA-youtube-converted/l3i4PZanwkc.mp4/l3i4PZanwkc.png
geometry,hs-geo-congruence,hs-geo-quadrilaterals-theorems,Congruence,Theorems concerning quadrilateral properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-quadrilaterals-theorems,https://www.youtube.com/watch?v=AxLTVyjaqu0,https://cdn.kastatic.org/KA-youtube-converted/AxLTVyjaqu0.mp4/AxLTVyjaqu0.mp4,https://cdn.kastatic.org/KA-youtube-converted/AxLTVyjaqu0.mp4/AxLTVyjaqu0.png
geometry,hs-geo-congruence,hs-geo-quadrilaterals-theorems,Congruence,Theorems concerning quadrilateral properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-quadrilaterals-theorems,https://www.youtube.com/watch?v=Xg6RGrrHANA,https://cdn.kastatic.org/KA-youtube-converted/Xg6RGrrHANA.mp4/Xg6RGrrHANA.mp4,https://cdn.kastatic.org/KA-youtube-converted/Xg6RGrrHANA.mp4/Xg6RGrrHANA.png
geometry,hs-geo-congruence,hs-geo-quadrilaterals-theorems,Congruence,Theorems concerning quadrilateral properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-quadrilaterals-theorems,https://www.youtube.com/watch?v=gyGRhULa6j4,https://cdn.kastatic.org/KA-youtube-converted/gyGRhULa6j4.mp4/gyGRhULa6j4.mp4,https://cdn.kastatic.org/KA-youtube-converted/gyGRhULa6j4.mp4/gyGRhULa6j4.png
geometry,hs-geo-congruence,hs-geo-quadrilaterals-theorems,Congruence,Theorems concerning quadrilateral properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-quadrilaterals-theorems,https://www.youtube.com/watch?v=RROaRk7dgOU,https://cdn.kastatic.org/KA-youtube-converted/RROaRk7dgOU.mp4/RROaRk7dgOU.mp4,https://cdn.kastatic.org/KA-youtube-converted/RROaRk7dgOU.mp4/RROaRk7dgOU.png
geometry,hs-geo-congruence,hs-geo-quadrilaterals-theorems,Congruence,Theorems concerning quadrilateral properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-quadrilaterals-theorems,https://www.youtube.com/watch?v=3rcezWXC_UQ,https://cdn.kastatic.org/KA-youtube-converted/3rcezWXC_UQ.mp4/3rcezWXC_UQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/3rcezWXC_UQ.mp4/3rcezWXC_UQ.png
geometry,hs-geo-congruence,hs-geo-quadrilaterals-theorems,Congruence,Theorems concerning quadrilateral properties,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-quadrilaterals-theorems,https://www.youtube.com/watch?v=BVmyiCZGedA,https://cdn.kastatic.org/KA-youtube-converted/BVmyiCZGedA.mp4/BVmyiCZGedA.mp4,https://cdn.kastatic.org/KA-youtube-converted/BVmyiCZGedA.mp4/BVmyiCZGedA.png
geometry,hs-geo-congruence,hs-geo-triangle-theorems,Congruence,Proofs of general theorems that use triangle congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-triangle-theorems,https://www.youtube.com/watch?v=cxryKfyIau0,https://cdn.kastatic.org/KA-youtube-converted/cxryKfyIau0.mp4/cxryKfyIau0.mp4,https://cdn.kastatic.org/KA-youtube-converted/cxryKfyIau0.mp4/cxryKfyIau0.png
geometry,hs-geo-congruence,hs-geo-triangle-theorems,Congruence,Proofs of general theorems that use triangle congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-triangle-theorems,https://www.youtube.com/watch?v=pdsZLFK-qK8,https://cdn.kastatic.org/KA-youtube-converted/pdsZLFK-qK8.mp4/pdsZLFK-qK8.mp4,https://cdn.kastatic.org/KA-youtube-converted/pdsZLFK-qK8.mp4/pdsZLFK-qK8.png
geometry,hs-geo-congruence,hs-geo-triangle-theorems,Congruence,Proofs of general theorems that use triangle congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-triangle-theorems,https://www.youtube.com/watch?v=sm4rlLjtGyA,https://cdn.kastatic.org/KA-youtube-converted/sm4rlLjtGyA.mp4/sm4rlLjtGyA.mp4,https://cdn.kastatic.org/KA-youtube-converted/sm4rlLjtGyA.mp4/sm4rlLjtGyA.png
geometry,hs-geo-congruence,hs-geo-bisectors,Congruence,Constructing bisectors of lines & angles,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-bisectors,https://www.youtube.com/watch?v=Mbj22p1dj9Q,https://cdn.kastatic.org/KA-youtube-converted/Mbj22p1dj9Q.mp4/Mbj22p1dj9Q.mp4,https://cdn.kastatic.org/KA-youtube-converted/Mbj22p1dj9Q.mp4/Mbj22p1dj9Q.png
geometry,hs-geo-congruence,hs-geo-bisectors,Congruence,Constructing bisectors of lines & angles,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-bisectors,https://www.youtube.com/watch?v=D1hfRwYUIy0,https://cdn.kastatic.org/KA-youtube-converted/D1hfRwYUIy0.mp4/D1hfRwYUIy0.mp4,https://cdn.kastatic.org/KA-youtube-converted/D1hfRwYUIy0.mp4/D1hfRwYUIy0.png
geometry,hs-geo-congruence,hs-geo-bisectors,Congruence,Constructing bisectors of lines & angles,https://es.khanacademy.org/math/geometry/hs-geo-congruence,https://es.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-bisectors,https://www.youtube.com/watch?v=m6wGnNo3cxs,https://cdn.kastatic.org/KA-youtube-converted/m6wGnNo3cxs.mp4/m6wGnNo3cxs.mp4,https://cdn.kastatic.org/KA-youtube-converted/m6wGnNo3cxs.mp4/m6wGnNo3cxs.png
geometry,hs-geo-similarity,hs-geo-similarity-definitions,Similarity,Definitions of similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-similarity-definitions,https://www.youtube.com/watch?v=APoWrVmjyC4,https://cdn.kastatic.org/KA-youtube-converted/APoWrVmjyC4.mp4/APoWrVmjyC4.mp4,https://cdn.kastatic.org/KA-youtube-converted/APoWrVmjyC4.mp4/APoWrVmjyC4.png
geometry,hs-geo-similarity,hs-geo-similarity-definitions,Similarity,Definitions of similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-similarity-definitions,https://www.youtube.com/watch?v=95MjM1Mxltw,https://cdn.kastatic.org/KA-youtube-converted/95MjM1Mxltw.mp4/95MjM1Mxltw.mp4,https://cdn.kastatic.org/KA-youtube-converted/95MjM1Mxltw.mp4/95MjM1Mxltw.png
geometry,hs-geo-similarity,hs-geo-triangle-similarity-intro,Similarity,Introduction to triangle similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-triangle-similarity-intro,https://www.youtube.com/watch?v=x-6UG51F5as,https://cdn.kastatic.org/KA-youtube-converted/x-6UG51F5as.mp4/x-6UG51F5as.mp4,https://cdn.kastatic.org/KA-youtube-converted/x-6UG51F5as.mp4/x-6UG51F5as.png
geometry,hs-geo-similarity,hs-geo-triangle-similarity-intro,Similarity,Introduction to triangle similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-triangle-similarity-intro,https://www.youtube.com/watch?v=QUsrV1tCEyU,https://cdn.kastatic.org/KA-youtube-converted/QUsrV1tCEyU.mp4/QUsrV1tCEyU.mp4,https://cdn.kastatic.org/KA-youtube-converted/QUsrV1tCEyU.mp4/QUsrV1tCEyU.png
geometry,hs-geo-similarity,hs-geo-triangle-similarity-intro,Similarity,Introduction to triangle similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-triangle-similarity-intro,https://www.youtube.com/watch?v=hCrEH4v_Mm4,https://cdn.kastatic.org/KA-youtube-converted/hCrEH4v_Mm4.mp4/hCrEH4v_Mm4.mp4,https://cdn.kastatic.org/KA-youtube-converted/hCrEH4v_Mm4.mp4/hCrEH4v_Mm4.png
geometry,hs-geo-similarity,hs-geo-triangle-similarity-intro,Similarity,Introduction to triangle similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-triangle-similarity-intro,https://www.youtube.com/watch?v=L_tyTHNexhU,https://cdn.kastatic.org/KA-youtube-converted/L_tyTHNexhU.mp4/L_tyTHNexhU.mp4,https://cdn.kastatic.org/KA-youtube-converted/L_tyTHNexhU.mp4/L_tyTHNexhU.png
geometry,hs-geo-similarity,hs-geo-solving-similar-triangles,Similarity,Solving similar triangles,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-solving-similar-triangles,https://www.youtube.com/watch?v=rp1ilWKKGu4,https://cdn.kastatic.org/KA-youtube-converted/rp1ilWKKGu4.mp4/rp1ilWKKGu4.mp4,https://cdn.kastatic.org/KA-youtube-converted/rp1ilWKKGu4.mp4/rp1ilWKKGu4.png
geometry,hs-geo-similarity,hs-geo-solving-similar-triangles,Similarity,Solving similar triangles,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-solving-similar-triangles,https://www.youtube.com/watch?v=T2PLiHwmHHc,https://cdn.kastatic.org/KA-youtube-converted/T2PLiHwmHHc.mp4/T2PLiHwmHHc.mp4,https://cdn.kastatic.org/KA-youtube-converted/T2PLiHwmHHc.mp4/T2PLiHwmHHc.png
geometry,hs-geo-similarity,hs-geo-angle-bisector-theorem,Similarity,Angle bisector theorem,https://es.khanacademy.org/math/geometry/hs-geo-similarity,https://es.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-angle-bisector-theorem,https://www.youtube.com/watch?v=qqpapmL7_AQ,https://cdn.kastatic.org/KA-youtube-converted/qqpapmL7_AQ.mp4/qqpapmL7_AQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/qqpapmL7_AQ.mp4/qqpapmL7_AQ.png
