l0,l1,l2,n1,n2,u1,u2,youtube_id,mp4_id,png_id
geometry,hs-geo-trig,hs-geo-pyth-theorem,Right triangles & trigonometry,Pythagorean theorem,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-pyth-theorem,https://www.youtube.com/watch?v=76WhlgPDjIc,https://cdn.kastatic.org/KA-youtube-converted/76WhlgPDjIc.mp4/76WhlgPDjIc.mp4,https://cdn.kastatic.org/KA-youtube-converted/76WhlgPDjIc.mp4/76WhlgPDjIc.png
geometry,hs-geo-trig,hs-geo-pyth-theorem,Right triangles & trigonometry,Pythagorean theorem,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-pyth-theorem,https://www.youtube.com/watch?v=UVCExhBfHjE,https://cdn.kastatic.org/KA-youtube-converted/UVCExhBfHjE.mp4/UVCExhBfHjE.mp4,https://cdn.kastatic.org/KA-youtube-converted/UVCExhBfHjE.mp4/UVCExhBfHjE.png
geometry,hs-geo-trig,hs-geo-pyth-theorem,Right triangles & trigonometry,Pythagorean theorem,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-pyth-theorem,https://www.youtube.com/watch?v=C_9mNqE8Ia0,https://cdn.kastatic.org/KA-youtube-converted/C_9mNqE8Ia0.mp4/C_9mNqE8Ia0.mp4,https://cdn.kastatic.org/KA-youtube-converted/C_9mNqE8Ia0.mp4/C_9mNqE8Ia0.png
geometry,hs-geo-trig,hs-geo-pythagorean-proofs,Right triangles & trigonometry,Pythagorean theorem proofs,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-pythagorean-proofs,https://www.youtube.com/watch?v=S1Q2cXEUsFo,https://cdn.kastatic.org/KA-youtube-converted/S1Q2cXEUsFo.mp4/S1Q2cXEUsFo.mp4,https://cdn.kastatic.org/KA-youtube-converted/S1Q2cXEUsFo.mp4/S1Q2cXEUsFo.png
geometry,hs-geo-trig,hs-geo-pythagorean-proofs,Right triangles & trigonometry,Pythagorean theorem proofs,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-pythagorean-proofs,https://www.youtube.com/watch?v=cIe99iJTjaA,https://cdn.kastatic.org/KA-youtube-converted/cIe99iJTjaA.mp4/cIe99iJTjaA.mp4,https://cdn.kastatic.org/KA-youtube-converted/cIe99iJTjaA.mp4/cIe99iJTjaA.png
geometry,hs-geo-trig,hs-geo-pythagorean-proofs,Right triangles & trigonometry,Pythagorean theorem proofs,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-pythagorean-proofs,https://www.youtube.com/watch?v=qurz8ru_0dQ,https://cdn.kastatic.org/KA-youtube-converted/qurz8ru_0dQ.mp4/qurz8ru_0dQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/qurz8ru_0dQ.mp4/qurz8ru_0dQ.png
geometry,hs-geo-trig,hs-geo-pythagorean-proofs,Right triangles & trigonometry,Pythagorean theorem proofs,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-pythagorean-proofs,https://www.youtube.com/watch?v=7t0p_r99tkA,https://cdn.kastatic.org/KA-youtube-converted/7t0p_r99tkA.mp4/7t0p_r99tkA.mp4,https://cdn.kastatic.org/KA-youtube-converted/7t0p_r99tkA.mp4/7t0p_r99tkA.png
geometry,hs-geo-trig,hs-geo-special-right-triangles,Right triangles & trigonometry,Special right triangles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-special-right-triangles,https://www.youtube.com/watch?v=mha15V09M5I,https://cdn.kastatic.org/KA-youtube-converted/mha15V09M5I.mp4/mha15V09M5I.mp4,https://cdn.kastatic.org/KA-youtube-converted/mha15V09M5I.mp4/mha15V09M5I.png
geometry,hs-geo-trig,hs-geo-special-right-triangles,Right triangles & trigonometry,Special right triangles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-special-right-triangles,https://www.youtube.com/watch?v=VPSsGc8gV4Q,https://cdn.kastatic.org/KA-youtube-converted/VPSsGc8gV4Q.mp4/VPSsGc8gV4Q.mp4,https://cdn.kastatic.org/KA-youtube-converted/VPSsGc8gV4Q.mp4/VPSsGc8gV4Q.png
geometry,hs-geo-trig,hs-geo-special-right-triangles,Right triangles & trigonometry,Special right triangles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-special-right-triangles,https://www.youtube.com/watch?v=5I1F9Slxwmc,https://cdn.kastatic.org/KA-youtube-converted/5I1F9Slxwmc.mp4/5I1F9Slxwmc.mp4,https://cdn.kastatic.org/KA-youtube-converted/5I1F9Slxwmc.mp4/5I1F9Slxwmc.png
geometry,hs-geo-trig,hs-geo-special-right-triangles,Right triangles & trigonometry,Special right triangles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-special-right-triangles,https://www.youtube.com/watch?v=8sTWLiai8RU,https://cdn.kastatic.org/KA-youtube-converted/8sTWLiai8RU.mp4/8sTWLiai8RU.mp4,https://cdn.kastatic.org/KA-youtube-converted/8sTWLiai8RU.mp4/8sTWLiai8RU.png
geometry,hs-geo-trig,hs-geo-special-right-triangles,Right triangles & trigonometry,Special right triangles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-special-right-triangles,https://www.youtube.com/watch?v=JITTlJzcckM,https://cdn.kastatic.org/KA-youtube-converted/JITTlJzcckM.mp4/JITTlJzcckM.mp4,https://cdn.kastatic.org/KA-youtube-converted/JITTlJzcckM.mp4/JITTlJzcckM.png
geometry,hs-geo-trig,hs-geo-special-right-triangles,Right triangles & trigonometry,Special right triangles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-special-right-triangles,https://www.youtube.com/watch?v=FHTJpNaKGEc,https://cdn.kastatic.org/KA-youtube-converted/FHTJpNaKGEc.mp4/FHTJpNaKGEc.mp4,https://cdn.kastatic.org/KA-youtube-converted/FHTJpNaKGEc.mp4/FHTJpNaKGEc.png
geometry,hs-geo-trig,hs-geo-trig-ratios-intro,Right triangles & trigonometry,Introduction to the trigonometric ratios,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-trig-ratios-intro,https://www.youtube.com/watch?v=fbK-wwfeSyM,https://cdn.kastatic.org/KA-youtube-converted/fbK-wwfeSyM.mp4/fbK-wwfeSyM.mp4,https://cdn.kastatic.org/KA-youtube-converted/fbK-wwfeSyM.mp4/fbK-wwfeSyM.png
geometry,hs-geo-trig,hs-geo-trig-ratios-intro,Right triangles & trigonometry,Introduction to the trigonometric ratios,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-trig-ratios-intro,https://www.youtube.com/watch?v=HqA5yaKwwPE,https://cdn.kastatic.org/KA-youtube-converted/HqA5yaKwwPE.mp4/HqA5yaKwwPE.mp4,https://cdn.kastatic.org/KA-youtube-converted/HqA5yaKwwPE.mp4/HqA5yaKwwPE.png
geometry,hs-geo-trig,hs-geo-solve-for-a-side,Right triangles & trigonometry,Solving for a side in a right triangle using the trigonometric ratios,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-solve-for-a-side,https://www.youtube.com/watch?v=ik3al5jklTA,https://cdn.kastatic.org/KA-youtube-converted/ik3al5jklTA.mp4/ik3al5jklTA.mp4,https://cdn.kastatic.org/KA-youtube-converted/ik3al5jklTA.mp4/ik3al5jklTA.png
geometry,hs-geo-trig,hs-geo-modeling-with-right-triangles,Right triangles & trigonometry,Modeling with right triangles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-modeling-with-right-triangles,https://www.youtube.com/watch?v=_ZJbx6tS4Mo,https://cdn.kastatic.org/KA-youtube-converted/_ZJbx6tS4Mo.mp4/_ZJbx6tS4Mo.mp4,https://cdn.kastatic.org/KA-youtube-converted/_ZJbx6tS4Mo.mp4/_ZJbx6tS4Mo.png
geometry,hs-geo-trig,hs-geo-trig-ratios-similarity,Right triangles & trigonometry,Trigonometric ratios & similarity,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-trig-ratios-similarity,https://www.youtube.com/watch?v=TOh3BYZPgwA,https://cdn.kastatic.org/KA-youtube-converted/TOh3BYZPgwA.mp4/TOh3BYZPgwA.mp4,https://cdn.kastatic.org/KA-youtube-converted/TOh3BYZPgwA.mp4/TOh3BYZPgwA.png
geometry,hs-geo-trig,hs-geo-trig-ratios-similarity,Right triangles & trigonometry,Trigonometric ratios & similarity,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-trig-ratios-similarity,https://www.youtube.com/watch?v=-Bw9_Z7ub6o,https://cdn.kastatic.org/KA-youtube-converted/-Bw9_Z7ub6o.mp4/-Bw9_Z7ub6o.mp4,https://cdn.kastatic.org/KA-youtube-converted/-Bw9_Z7ub6o.mp4/-Bw9_Z7ub6o.png
geometry,hs-geo-trig,hs-geo-trig-ratios-similarity,Right triangles & trigonometry,Trigonometric ratios & similarity,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-trig-ratios-similarity,https://www.youtube.com/watch?v=TTTRRz-K4zk,https://cdn.kastatic.org/KA-youtube-converted/TTTRRz-K4zk.mp4/TTTRRz-K4zk.mp4,https://cdn.kastatic.org/KA-youtube-converted/TTTRRz-K4zk.mp4/TTTRRz-K4zk.png
geometry,hs-geo-trig,hs-geo-complementary-angles,Right triangles & trigonometry,Sine & cosine of complementary angles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-complementary-angles,https://www.youtube.com/watch?v=ue7XPdkptAw,https://cdn.kastatic.org/KA-youtube-converted/ue7XPdkptAw.mp4/ue7XPdkptAw.mp4,https://cdn.kastatic.org/KA-youtube-converted/ue7XPdkptAw.mp4/ue7XPdkptAw.png
geometry,hs-geo-trig,hs-geo-complementary-angles,Right triangles & trigonometry,Sine & cosine of complementary angles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-complementary-angles,https://www.youtube.com/watch?v=r_G1K1H52lQ,https://cdn.kastatic.org/KA-youtube-converted/r_G1K1H52lQ.mp4/r_G1K1H52lQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/r_G1K1H52lQ.mp4/r_G1K1H52lQ.png
geometry,hs-geo-trig,hs-geo-complementary-angles,Right triangles & trigonometry,Sine & cosine of complementary angles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-complementary-angles,https://www.youtube.com/watch?v=AUS8sqvL7Q4,https://cdn.kastatic.org/KA-youtube-converted/AUS8sqvL7Q4.mp4/AUS8sqvL7Q4.mp4,https://cdn.kastatic.org/KA-youtube-converted/AUS8sqvL7Q4.mp4/AUS8sqvL7Q4.png
geometry,hs-geo-trig,hs-geo-law-of-sines,Right triangles & trigonometry,Law of sines,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-law-of-sines,https://www.youtube.com/watch?v=8yNzIJmp-HU,https://cdn.kastatic.org/KA-youtube-converted/8yNzIJmp-HU.mp4/8yNzIJmp-HU.mp4,https://cdn.kastatic.org/KA-youtube-converted/8yNzIJmp-HU.mp4/8yNzIJmp-HU.png
geometry,hs-geo-trig,hs-geo-law-of-sines,Right triangles & trigonometry,Law of sines,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-law-of-sines,https://www.youtube.com/watch?v=2IF5nLi590Q,https://cdn.kastatic.org/KA-youtube-converted/2IF5nLi590Q.mp4/2IF5nLi590Q.mp4,https://cdn.kastatic.org/KA-youtube-converted/2IF5nLi590Q.mp4/2IF5nLi590Q.png
geometry,hs-geo-trig,hs-geo-law-of-sines,Right triangles & trigonometry,Law of sines,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-law-of-sines,https://www.youtube.com/watch?v=nW8bzWk4foA,https://cdn.kastatic.org/KA-youtube-converted/nW8bzWk4foA.mp4/nW8bzWk4foA.mp4,https://cdn.kastatic.org/KA-youtube-converted/nW8bzWk4foA.mp4/nW8bzWk4foA.png
geometry,hs-geo-trig,hs-geo-law-of-cosines,Right triangles & trigonometry,Law of cosines,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-law-of-cosines,https://www.youtube.com/watch?v=QUoBji5DROg,https://cdn.kastatic.org/KA-youtube-converted/QUoBji5DROg.mp4/QUoBji5DROg.mp4,https://cdn.kastatic.org/KA-youtube-converted/QUoBji5DROg.mp4/QUoBji5DROg.png
geometry,hs-geo-trig,hs-geo-law-of-cosines,Right triangles & trigonometry,Law of cosines,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-law-of-cosines,https://www.youtube.com/watch?v=SMOu7O7vTAo,https://cdn.kastatic.org/KA-youtube-converted/SMOu7O7vTAo.mp4/SMOu7O7vTAo.mp4,https://cdn.kastatic.org/KA-youtube-converted/SMOu7O7vTAo.mp4/SMOu7O7vTAo.png
geometry,hs-geo-trig,hs-geo-law-of-cosines,Right triangles & trigonometry,Law of cosines,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-law-of-cosines,https://www.youtube.com/watch?v=DlH5PRCe824,https://cdn.kastatic.org/KA-youtube-converted/DlH5PRCe824.mp4/DlH5PRCe824.mp4,https://cdn.kastatic.org/KA-youtube-converted/DlH5PRCe824.mp4/DlH5PRCe824.png
geometry,hs-geo-trig,hs-geo-solving-general-triangles,Right triangles & trigonometry,Solving general triangles,https://es.khanacademy.org/math/geometry/hs-geo-trig,https://es.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-solving-general-triangles,https://www.youtube.com/watch?v=ruc6ciz8ciI,https://cdn.kastatic.org/KA-youtube-converted/ruc6ciz8ciI.mp4/ruc6ciz8ciI.mp4,https://cdn.kastatic.org/KA-youtube-converted/ruc6ciz8ciI.mp4/ruc6ciz8ciI.png
geometry,hs-geo-solids,hs-geo-solids-intro,Solid geometry,Solid geometry intro,https://es.khanacademy.org/math/geometry/hs-geo-solids,https://es.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-solids-intro,https://www.youtube.com/watch?v=Yh7Gcg9sTCM,https://cdn.kastatic.org/KA-youtube-converted/Yh7Gcg9sTCM.mp4/Yh7Gcg9sTCM.mp4,https://cdn.kastatic.org/KA-youtube-converted/Yh7Gcg9sTCM.mp4/Yh7Gcg9sTCM.png
geometry,hs-geo-solids,hs-geo-solids-intro,Solid geometry,Solid geometry intro,https://es.khanacademy.org/math/geometry/hs-geo-solids,https://es.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-solids-intro,https://www.youtube.com/watch?v=fO1nrd4DNqo,https://cdn.kastatic.org/KA-youtube-converted/fO1nrd4DNqo.mp4/fO1nrd4DNqo.mp4,https://cdn.kastatic.org/KA-youtube-converted/fO1nrd4DNqo.mp4/fO1nrd4DNqo.png
geometry,hs-geo-solids,hs-geo-solids-intro,Solid geometry,Solid geometry intro,https://es.khanacademy.org/math/geometry/hs-geo-solids,https://es.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-solids-intro,https://www.youtube.com/watch?v=yhSGoGllD84,https://cdn.kastatic.org/KA-youtube-converted/yhSGoGllD84.mp4/yhSGoGllD84.mp4,https://cdn.kastatic.org/KA-youtube-converted/yhSGoGllD84.mp4/yhSGoGllD84.png
geometry,hs-geo-solids,hs-geo-solids-intro,Solid geometry,Solid geometry intro,https://es.khanacademy.org/math/geometry/hs-geo-solids,https://es.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-solids-intro,https://www.youtube.com/watch?v=OhI20TC2MVc,https://cdn.kastatic.org/KA-youtube-converted/OhI20TC2MVc.mp4/OhI20TC2MVc.mp4,https://cdn.kastatic.org/KA-youtube-converted/OhI20TC2MVc.mp4/OhI20TC2MVc.png
geometry,hs-geo-solids,hs-geo-density,Solid geometry,Density,https://es.khanacademy.org/math/geometry/hs-geo-solids,https://es.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-density,https://www.youtube.com/watch?v=3Ux3E5dqnD0,https://cdn.kastatic.org/KA-youtube-converted/3Ux3E5dqnD0.mp4/3Ux3E5dqnD0.mp4,https://cdn.kastatic.org/KA-youtube-converted/3Ux3E5dqnD0.mp4/3Ux3E5dqnD0.png
geometry,hs-geo-solids,hs-geo-2d-vs-3d,Solid geometry,2D vs. 3D objects,https://es.khanacademy.org/math/geometry/hs-geo-solids,https://es.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-2d-vs-3d,https://www.youtube.com/watch?v=4vtFDkk9xkw,https://cdn.kastatic.org/KA-youtube-converted/4vtFDkk9xkw.mp4/4vtFDkk9xkw.mp4,https://cdn.kastatic.org/KA-youtube-converted/4vtFDkk9xkw.mp4/4vtFDkk9xkw.png
geometry,hs-geo-solids,hs-geo-2d-vs-3d,Solid geometry,2D vs. 3D objects,https://es.khanacademy.org/math/geometry/hs-geo-solids,https://es.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-2d-vs-3d,https://www.youtube.com/watch?v=D7tEKBTcYPE,https://cdn.kastatic.org/KA-youtube-converted/D7tEKBTcYPE.mp4/D7tEKBTcYPE.mp4,https://cdn.kastatic.org/KA-youtube-converted/D7tEKBTcYPE.mp4/D7tEKBTcYPE.png
geometry,hs-geo-solids,hs-geo-2d-vs-3d,Solid geometry,2D vs. 3D objects,https://es.khanacademy.org/math/geometry/hs-geo-solids,https://es.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-2d-vs-3d,https://www.youtube.com/watch?v=MWd4TtX7DNs,https://cdn.kastatic.org/KA-youtube-converted/MWd4TtX7DNs.mp4/MWd4TtX7DNs.mp4,https://cdn.kastatic.org/KA-youtube-converted/MWd4TtX7DNs.mp4/MWd4TtX7DNs.png
geometry,hs-geo-analytic-geometry,hs-geo-distance-and-midpoints,Analytic geometry,Distance and midpoints,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-distance-and-midpoints,https://www.youtube.com/watch?v=Yw8y550vF-s,https://cdn.kastatic.org/KA-youtube-converted/Yw8y550vF-s.mp4/Yw8y550vF-s.mp4,https://cdn.kastatic.org/KA-youtube-converted/Yw8y550vF-s.mp4/Yw8y550vF-s.png
geometry,hs-geo-analytic-geometry,hs-geo-distance-and-midpoints,Analytic geometry,Distance and midpoints,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-distance-and-midpoints,https://www.youtube.com/watch?v=vw8PsZghLDM,https://cdn.kastatic.org/KA-youtube-converted/vw8PsZghLDM.mp4/vw8PsZghLDM.mp4,https://cdn.kastatic.org/KA-youtube-converted/vw8PsZghLDM.mp4/vw8PsZghLDM.png
geometry,hs-geo-analytic-geometry,hs-geo-dist-problems,Analytic geometry,Problem solving with distance on the coordinate plane,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems,https://www.youtube.com/watch?v=3AxyrK2jYc8,https://cdn.kastatic.org/KA-youtube-converted/3AxyrK2jYc8.mp4/3AxyrK2jYc8.mp4,https://cdn.kastatic.org/KA-youtube-converted/3AxyrK2jYc8.mp4/3AxyrK2jYc8.png
geometry,hs-geo-analytic-geometry,hs-geo-dist-problems,Analytic geometry,Problem solving with distance on the coordinate plane,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems,https://www.youtube.com/watch?v=S6BHQMk8C_A,https://cdn.kastatic.org/KA-youtube-converted/S6BHQMk8C_A.mp4/S6BHQMk8C_A.mp4,https://cdn.kastatic.org/KA-youtube-converted/S6BHQMk8C_A.mp4/S6BHQMk8C_A.png
geometry,hs-geo-analytic-geometry,hs-geo-dist-problems,Analytic geometry,Problem solving with distance on the coordinate plane,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems,https://www.youtube.com/watch?v=7H74Yh2SkMw,https://cdn.kastatic.org/KA-youtube-converted/7H74Yh2SkMw.mp4/7H74Yh2SkMw.mp4,https://cdn.kastatic.org/KA-youtube-converted/7H74Yh2SkMw.mp4/7H74Yh2SkMw.png
geometry,hs-geo-analytic-geometry,hs-geo-dist-problems,Analytic geometry,Problem solving with distance on the coordinate plane,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems,https://www.youtube.com/watch?v=-p2CWRw8VsA,https://cdn.kastatic.org/KA-youtube-converted/-p2CWRw8VsA.mp4/-p2CWRw8VsA.mp4,https://cdn.kastatic.org/KA-youtube-converted/-p2CWRw8VsA.mp4/-p2CWRw8VsA.png
geometry,hs-geo-analytic-geometry,hs-geo-dividing-segments,Analytic geometry,Dividing line segments,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dividing-segments,https://www.youtube.com/watch?v=Gjb-j_ABdyM,https://cdn.kastatic.org/KA-youtube-converted/Gjb-j_ABdyM.mp4/Gjb-j_ABdyM.mp4,https://cdn.kastatic.org/KA-youtube-converted/Gjb-j_ABdyM.mp4/Gjb-j_ABdyM.png
geometry,hs-geo-analytic-geometry,hs-geo-dividing-segments,Analytic geometry,Dividing line segments,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry,https://es.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dividing-segments,https://www.youtube.com/watch?v=_nFTbLVqtNA,https://cdn.kastatic.org/KA-youtube-converted/_nFTbLVqtNA.mp4/_nFTbLVqtNA.mp4,https://cdn.kastatic.org/KA-youtube-converted/_nFTbLVqtNA.mp4/_nFTbLVqtNA.png
